ip,timestamp,url,protocol,status,bytes,referrer,user_agent,hour,day_of_week,minute,url_path_depth,protocol_HTTP/1.0,protocol_HTTP/1.1,status_type,status_client_error,status_server_error,status_success,method_GET,method_HEAD,method_OPTIONS,method_POST,has_referrer,is_bot,browser_chrome,browser_firefox,browser_other,browser_safari,browser_wordpress
141.98.11.122,2024-10-21 03:33:44,/,HTTP/1.1,200,15396,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/90.0.4430.85 safari/537.36 edg/90.0.818.46",3,0,33,1,False,True,success,False,False,True,True,False,False,False,0,0,True,False,False,False,False
198.98.54.234,2024-10-21 03:34:42,/command_port.ini,HTTP/1.1,404,453,-,-,3,0,34,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.154.87,2024-10-21 03:35:36,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,3,0,35,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
177.52.160.16,2024-10-21 03:35:37,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,3,0,35,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
172.70.230.12,2024-10-21 03:45:19,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,3,0,45,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
159.203.117.149,2024-10-21 03:45:19,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,3,0,45,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
93.174.93.12,2024-10-21 03:53:30,/,HTTP/1.0,200,24656,-,"mozilla/5.0 (linux; android 8.0.0; samsung sm-n935f build/r16nw) applewebkit/537.36 (khtml, like gecko) samsungbrowser/9.4 chrome/67.0.3396.87 mobile safari/537.36",3,0,53,1,True,False,success,False,False,True,True,False,False,False,0,0,True,False,False,False,False
179.43.191.98,2024-10-21 03:54:46,/,HTTP/1.1,301,221,-,-,3,0,54,1,False,True,server_error,False,True,False,True,False,False,False,0,0,False,False,True,False,False
162.158.155.93,2024-10-21 04:02:37,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,2,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
91.206.201.40,2024-10-21 04:02:37,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,2,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
162.158.63.161,2024-10-21 04:03:00,/,HTTP/1.1,200,15400,-,python-requests/2.17.3,4,0,3,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,True,False,False
69.167.30.4,2024-10-21 04:08:44,/contato/contatos/2-eliandra/,HTTP/1.0,404,453,http://suporte.namosca.com.br/contato/contatos/2-eliandra/,"mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/103.0.5060.114 safari/537.36",4,0,8,4,True,False,client_error,True,False,False,True,False,False,False,1,0,True,False,False,False,False
69.167.30.4,2024-10-21 04:08:44,/,HTTP/1.0,200,87479,http://suporte.namosca.com.br/,"mozilla/5.0 (windows nt 6.1; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/103.0.5060.114 safari/537.36",4,0,8,1,True,False,success,False,False,True,True,False,False,False,1,0,True,False,False,False,False
162.158.159.147,2024-10-21 04:11:08,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,11,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
185.184.155.61,2024-10-21 04:11:09,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,11,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
167.99.55.110,2024-10-21 04:14:38,/wp-cron.php?doing_wp_cron=1729484078.4026849269866943359375,HTTP/1.1,200,259,-,wordpress/6.6.1; http://blog.thx.bz,4,0,14,1,False,True,success,False,False,True,False,False,False,True,0,0,False,False,False,False,True
143.110.222.166,2024-10-21 04:14:38,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1",4,0,14,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,False,True,False
172.70.230.231,2024-10-21 04:15:36,/components/com_facileforms/libraries/jquery/tooltip.js,HTTP/1.1,404,490,-,alittle client,4,0,15,5,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
40.122.123.164,2024-10-21 04:19:06,/.git/config,HTTP/1.1,404,453,-,mozilla/5.0 (android; linux armv7l; rv:10.0.1) gecko/20100101 firefox/10.0.1 fennec/10.0.1,4,0,19,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,True,False,False,False
172.70.230.159,2024-10-21 04:20:21,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,20,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
172.70.230.159,2024-10-21 04:20:21,/xmlrpc2.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,20,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
187.102.16.15,2024-10-21 04:20:21,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,20,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
172.70.111.64,2024-10-21 04:29:05,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,29,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
134.209.158.44,2024-10-21 04:29:05,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,29,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
216.218.206.69,2024-10-21 04:30:52,/,HTTP/1.1,200,15340,-,mozilla/5.0 (macintosh; intel mac os x 10.15; rv:109.0) gecko/20100101 firefox/110.0,4,0,30,1,False,True,success,False,False,True,True,False,False,False,0,0,False,True,False,False,False
216.218.206.69,2024-10-21 04:34:16,/favicon.ico,HTTP/1.1,404,434,-,"mozilla/5.0 (x11; linux x86_64) applewebkit/537.36 (khtml, like gecko) headlesschrome/92.0.4515.159 safari/537.36",4,0,34,1,False,True,client_error,True,False,False,True,False,False,False,0,0,True,False,False,False,False
216.218.206.69,2024-10-21 04:35:00,/geoserver/web/,HTTP/1.1,404,434,-,mozilla/5.0 (macintosh; intel mac os x 10.15; rv:109.0) gecko/20100101 firefox/110.0,4,0,35,3,False,True,client_error,True,False,False,True,False,False,False,0,0,False,True,False,False,False
162.158.155.93,2024-10-21 04:37:04,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,37,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
162.158.155.93,2024-10-21 04:37:04,/xmlrpc.php?,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,37,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
187.108.204.53,2024-10-21 04:37:05,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,37,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
188.166.87.67,2024-10-21 04:43:57,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/102.0.5005.63 safari/537.36",4,0,43,1,False,True,success,False,False,True,True,False,False,False,0,0,True,False,False,False,False
162.158.154.87,2024-10-21 04:45:03,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,45,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
104.168.248.136,2024-10-21 04:45:03,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,4,0,45,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
162.158.63.53,2024-10-21 04:53:05,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; gentoo; linux x86_64; rv:91.0) gecko/20100101 firefox/91.0,4,0,53,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
4.231.132.14,2024-10-21 04:53:05,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; gentoo; linux x86_64; rv:91.0) gecko/20100101 firefox/91.0,4,0,53,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
162.158.159.147,2024-10-21 05:01:48,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,1,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
103.138.218.221,2024-10-21 05:01:49,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,1,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
172.70.111.122,2024-10-21 05:04:41,/robots.txt,HTTP/1.1,404,490,-,mozilla/5.0 (compatible;petalbot;+https://webmaster.petalsearch.com/site/petalbot),5,0,4,1,False,True,client_error,True,False,False,True,False,False,False,0,1,False,False,True,False,False
143.110.222.166,2024-10-21 05:06:11,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1",5,0,6,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,False,True,False
176.52.29.161,2024-10-21 05:08:29,/contato/contatos/2-eliandra/,HTTP/1.1,404,196,-,"mozilla/5.0 (windows nt 11.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/130.0.6723.59 safari/537.36",5,0,8,4,False,True,client_error,True,False,False,False,True,False,False,0,0,True,False,False,False,False
172.70.230.158,2024-10-21 05:09:06,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,9,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
167.86.113.205,2024-10-21 05:09:07,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,9,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
178.215.238.68,2024-10-21 05:15:23,/login.rsp,HTTP/1.1,404,453,-,hello world,5,0,15,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
162.158.155.141,2024-10-21 05:16:57,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,16,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
167.99.55.110,2024-10-21 05:16:59,/wp-cron.php?doing_wp_cron=1729487819.1959791183471679687500,HTTP/1.1,200,259,-,wordpress/6.6.1; http://blog.thx.bz,5,0,16,1,False,True,success,False,False,True,False,False,False,True,0,0,False,False,False,False,True
110.39.5.83,2024-10-21 05:16:59,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,16,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
20.118.68.128,2024-10-21 05:20:57,/druid/index.html,HTTP/1.1,404,434,-,mozilla/5.0 zgrab/0.x,5,0,20,2,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.110.83,2024-10-21 05:25:06,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,25,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
185.184.155.109,2024-10-21 05:25:07,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,25,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
71.6.232.27,2024-10-21 05:25:47,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/74.0.3729.131 safari/537.36",5,0,25,1,False,True,success,False,False,True,True,False,False,False,0,0,True,False,False,False,False
162.158.159.147,2024-10-21 05:33:36,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,33,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
122.201.124.71,2024-10-21 05:33:36,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,33,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
162.158.159.101,2024-10-21 05:50:21,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,50,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
82.197.66.199,2024-10-21 05:50:21,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,50,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
185.224.128.47,2024-10-21 05:51:04,/,HTTP/1.1,200,87476,-,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/128.0.0.0 safari/537.36",5,0,51,1,False,True,success,False,False,True,True,False,False,False,0,0,True,False,False,False,False
172.70.231.38,2024-10-21 05:51:54,/wp-admin/css/,HTTP/1.1,403,493,binance.com,"mozilla/5.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/90.0.4430.85 safari/537.36",5,0,51,3,False,True,client_error,True,False,False,True,False,False,False,1,0,True,False,False,False,False
172.70.110.142,2024-10-21 05:58:39,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,5,0,58,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
143.110.222.166,2024-10-21 06:00:19,/,HTTP/1.1,200,15340,-,"mozilla/5.0 (iphone; cpu iphone os 16_1 like mac os x) applewebkit/605.1.15 (khtml, like gecko) version/16.1 mobile/15e148 safari/604.1",6,0,0,1,False,True,success,False,False,True,True,False,False,False,0,0,False,False,False,True,False
45.84.89.2,2024-10-21 06:01:02,/,HTTP/1.0,200,87453,-,"mozilla/6.0 (windows nt 10.0; win64; x64) applewebkit/537.36 (khtml, like gecko) chrome/127.0.0.0 safari/537.36 inspici (www.inspici.com)",6,0,1,1,True,False,success,False,False,True,True,False,False,False,0,0,True,False,False,False,False
198.98.54.234,2024-10-21 06:03:00,/command_port.ini,HTTP/1.1,404,453,-,-,6,0,3,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
179.43.191.98,2024-10-21 06:05:26,/,HTTP/1.1,301,221,-,-,6,0,5,1,False,True,server_error,False,True,False,True,False,False,False,0,0,False,False,True,False,False
172.70.230.29,2024-10-21 06:06:22,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,6,0,6,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
146.190.110.182,2024-10-21 06:06:23,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,6,0,6,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
37.139.53.20,2024-10-21 06:11:11,/contato/contatos/2-eliandra/,HTTP/1.0,404,453,http://suporte.namosca.com.br/contato/contatos/2-eliandra/,"mozilla/5.0 (windows nt 10.0.0; win64; x64; ) applewebkit/537.36 (khtml, like gecko) chrome/124.0.6367.91 chrome/124.0.6367.91 not-a.brand/99  safari/537.36",6,0,11,4,True,False,client_error,True,False,False,True,False,False,False,1,0,True,False,False,False,False
37.139.53.20,2024-10-21 06:11:11,/,HTTP/1.0,200,87479,http://suporte.namosca.com.br/,"mozilla/5.0 (windows nt 10.0.0; win64; x64; ) applewebkit/537.36 (khtml, like gecko) chrome/124.0.6367.91 chrome/124.0.6367.91 not-a.brand/99  safari/537.36",6,0,11,1,True,False,success,False,False,True,True,False,False,False,1,0,True,False,False,False,False
172.96.14.48,2024-10-21 06:13:06,/.env,HTTP/1.1,404,490,-,mozilla/5.0 (macintosh; intel mac os x 10.15; rv:77.0) gecko/20100101 firefox/77.0,6,0,13,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,True,False,False,False
172.70.110.30,2024-10-21 06:15:01,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,6,0,15,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
167.99.55.110,2024-10-21 06:15:01,/wp-cron.php?doing_wp_cron=1729491301.5344259738922119140625,HTTP/1.1,200,259,-,wordpress/6.6.1; http://blog.thx.bz,6,0,15,1,False,True,success,False,False,True,False,False,False,True,0,0,False,False,False,False,True
185.66.90.243,2024-10-21 06:15:01,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,6,0,15,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
178.215.238.68,2024-10-21 06:18:30,/login.rsp,HTTP/1.1,404,453,-,hello world,6,0,18,1,False,True,client_error,True,False,False,True,False,False,False,0,0,False,False,True,False,False
172.70.111.85,2024-10-21 06:23:05,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,6,0,23,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
43.138.151.238,2024-10-21 06:23:06,/,HTTP/1.1,200,15348,http://robocandidato.com.br/xmlrpc.php,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,6,0,23,1,False,True,success,False,False,True,True,False,False,False,1,0,False,True,False,False,False
162.158.63.161,2024-10-21 06:40:37,/xmlrpc.php,HTTP/1.1,301,560,-,mozilla/5.0 (x11; fedora; linux x86_64; rv:94.0) gecko/20100101 firefox/95.0,6,0,40,1,False,True,server_error,False,True,False,False,False,False,True,0,0,False,True,False,False,False
